case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
2198,Accepted-In Progress,Ian,2012/6/1 15:36:07,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2198,Accepted-Assigned,Ian,2012/6/1 16:41:29,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2236,Accepted-In Progress,B?rje,2012/6/7 11:23:55,Medium,se,Org line C,E_7,PROD671,Sweden
312,Accepted-In Progress,Veronique,2011/4/21 9:37:44,High,fr,Org line A2,A2_5,PROD230,France
312,Completed-Closed,Veronique,2012/1/12 11:44:59,High,fr,Org line A2,A2_5,PROD230,France
1040,Accepted-In Progress,Aditi,2012/2/10 9:47:38,Medium,in,Org line C,E_10,PROD802,Sweden
1040,Accepted-Wait,Aditi,2012/2/10 10:03:08,Medium,in,Org line C,E_10,PROD802,Sweden
1040,Completed-Closed,Aditi,2012/2/17 14:38:15,Medium,in,Org line C,E_10,PROD802,Sweden
1214,Accepted-In Progress,Robert,2012/3/13 11:04:03,High,us,Org line C,E_4,PROD793,USA
1214,Queued-Awaiting Assignment,Robert,2012/3/13 11:05:43,High,us,Org line C,E_4,PROD793,USA
1214,Accepted-In Progress,Alam,2012/3/17 10:24:47,High,us,Org line C,E_4,PROD793,Sweden
1214,Queued-Awaiting Assignment,Robert,2012/3/17 10:34:44,High,us,Org line C,E_4,PROD793,USA
1214,Accepted-In Progress,Alam,2012/3/17 10:34:45,High,us,Org line C,E_4,PROD793,Sweden
1214,Accepted-In Progress,Hineesh,2012/3/19 4:43:04,High,us,Org line C,E_4,PROD793,INDIA
1214,Accepted-Wait,Hineesh,2012/3/19 4:44:40,High,us,Org line C,E_4,PROD793,INDIA
1214,Completed-Closed,Hineesh,2012/4/12 14:43:49,High,us,Org line C,E_4,PROD793,INDIA
356,Accepted-In Progress,Carolyn,2011/6/1 15:38:53,Medium,us,Org line G3,A2_1,PROD97,USA
356,Queued-Awaiting Assignment,Carolyn,2011/6/1 15:41:27,Medium,us,Org line G3,A2_1,PROD97,USA
356,Accepted-In Progress,Santhosh,2011/6/1 20:50:10,Medium,us,Org line G3,A2_1,PROD97,Sweden
356,Accepted-Assigned,Carolyn,2011/6/1 20:52:31,Medium,us,Org line G3,A2_1,PROD97,USA
356,Accepted-In Progress,Padmanabha,2011/6/23 23:12:29,Medium,us,Org line G3,A2_1,PROD97,Sweden
356,Queued-Awaiting Assignment,Hannes,2011/6/23 23:14:18,Medium,us,Org line A2,A2_2,PROD97,Sweden
356,Accepted-Assigned,Y,2011/6/23 23:22:36,Medium,us,Org line A2,A2_2,PROD97,Sweden
356,Accepted-In Progress,Y,2011/7/6 11:19:56,Medium,us,Org line A2,A2_2,PROD97,Sweden
356,Queued-Awaiting Assignment,Carolyn,2011/7/6 11:33:06,Medium,us,Org line G3,A2_2,PROD97,USA
356,Accepted-In Progress,Padmanabha,2011/7/6 22:29:51,Medium,us,Org line G3,A2_2,PROD97,Sweden
356,Accepted-Assigned,Carolyn,2011/7/6 22:29:59,Medium,us,Org line G3,A2_2,PROD97,USA
356,Accepted-In Progress,Ewa,2012/1/30 21:23:29,Medium,us,Org line G3,A2_2,PROD97,POLAND
356,Completed-Closed,Ewa,2012/1/30 21:46:35,Medium,us,Org line G3,A2_2,PROD97,POLAND
1152,Accepted-In Progress,Torbj?rn,2012/3/1 13:44:24,Medium,se,Org line G4,A2_2,PROD397,Sweden
1152,Completed-Closed,Torbj?rn,2012/4/19 20:12:12,Medium,se,Org line G4,A2_2,PROD397,Sweden
808,Accepted-In Progress,Bertil,2011/12/22 10:03:52,Low,in,Org line A2,A2_4,PROD194,Sweden
808,Completed-Closed,Bertil,2012/4/23 11:20:55,Low,in,Org line A2,A2_4,PROD194,Sweden
1190,Accepted-In Progress,Kristina,2012/3/7 14:24:22,Medium,se,Org line A2,A2_3,PROD231,Sweden
1190,Completed-Closed,Kristina,2012/4/11 14:36:11,Medium,se,Org line A2,A2_3,PROD231,Sweden
1661,Accepted-In Progress,Ian,2011/10/24 9:11:07,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1661,Accepted-Wait,Ian,2011/10/24 9:14:00,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1649,Accepted-In Progress,Richard,2011/10/10 7:38:10,Major,se,Org line C,V3_2,PROD535,Sweden
1649,Completed-Closed,Richard,2012/2/2 15:25:02,Major,se,Org line C,V3_2,PROD535,Sweden
2081,Accepted-In Progress,Ian,2012/5/18 18:22:08,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2081,Accepted-Assigned,Ian,2012/5/18 18:29:21,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2081,Accepted-Assigned,Ian,2012/5/18 18:29:50,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1229,Accepted-In Progress,Maria,2012/3/14 16:04:35,Medium,se,Org line A2,A2_4,PROD591,Sweden
1229,Completed-Closed,Maria,2012/3/16 10:45:58,Medium,se,Org line A2,A2_4,PROD591,Sweden
934,Accepted-In Progress,Marcin,2012/1/23 14:39:44,Medium,pl,Org line A2,A2_3,PROD791,POLAND
934,Completed-Closed,Marcin,2012/4/13 11:36:39,Medium,pl,Org line A2,A2_3,PROD791,POLAND
61,Accepted-In Progress,Pawel,2010/3/26 14:03:21,Low,cn,Org line A2,A2_2,PROD753,POLAND
61,Accepted-In Progress,Pawel,2010/3/26 14:05:35,Low,cn,Org line A2,A2_2,PROD753,POLAND
61,Queued-Awaiting Assignment,Tomas,2010/3/26 14:05:48,Low,cn,Org line A2,A2_2,PROD753,Sweden
61,Accepted-In Progress,Tomas,2011/9/5 9:28:50,Low,cn,Org line A2,A2_2,PROD753,Sweden
61,Accepted-In Progress,Carrie,2012/2/7 2:39:08,Low,cn,Org line A2,A2_2,PROD753,China
61,Completed-Closed,Carrie,2012/2/7 2:39:40,Low,cn,Org line A2,A2_2,PROD753,China
1430,Accepted-In Progress,Sylvie,2012/5/7 14:19:57,Low,us,Org line C,C_1,PROD398,France
1430,Completed-Closed,Sylvie,2012/5/9 12:42:38,Low,us,Org line C,C_1,PROD398,France
1581,Accepted-In Progress,Roland,2011/4/11 15:56:28,Low,se,Org line G4,C_1,PROD374,Sweden
1581,Accepted-Assigned,Roland,2011/12/13 10:21:26,Low,se,Org line G4,C_1,PROD374,Sweden
1581,Accepted-Wait,Roland,2012/2/8 22:09:00,Low,se,Org line G4,C_1,PROD374,Sweden
1581,Completed-Closed,Roland,2012/3/26 9:27:45,Low,se,Org line G4,C_1,PROD374,Sweden
1590,Accepted-In Progress,Arun,2011/5/4 11:53:03,Medium,se,Org line A2,A2_4,PROD67,INDIA
1590,Queued-Awaiting Assignment,Arun,2011/5/18 15:42:40,Medium,se,Org line A2,A2_4,PROD67,INDIA
1665,Accepted-In Progress,Marco,2012/3/23 10:49:00,Medium,se,Org line G4,A2_4,PROD412,Sweden
1665,Completed-Closed,Marco,2012/3/23 10:51:13,Medium,se,Org line G4,A2_4,PROD412,Sweden
2256,Accepted-In Progress,Aurelie,2012/6/11 17:04:18,Medium,se,Org line C,C_5,PROD473,France
2256,Queued-Awaiting Assignment,Aurelie,2012/6/11 17:10:17,Medium,se,Org line C,C_5,PROD473,France
2256,Accepted-In Progress,Mikael,2012/6/11 17:15:59,Medium,se,Org line C,C_5,PROD473,Sweden
2149,Queued-Awaiting Assignment,Mohsin,2012/5/25 16:25:26,High,in,Org line C,E_5,PROD745,INDIA
2149,Accepted-In Progress,Mohsin,2012/5/28 8:59:19,High,in,Org line C,E_5,PROD745,INDIA
2149,Accepted-Wait,Mohsin,2012/5/28 9:05:43,High,in,Org line C,E_5,PROD745,INDIA
2149,Queued-Awaiting Assignment,Peter,2012/5/28 10:48:40,High,in,Org line C,E_1,PROD745,Belgium
2149,Accepted-In Progress,Mohsin,2012/5/28 10:49:42,High,in,Org line C,E_5,PROD745,INDIA
2149,Accepted-Wait,Mohsin,2012/5/28 10:51:18,High,in,Org line C,E_5,PROD745,INDIA
2036,Accepted-In Progress,Kjell,2012/5/15 11:16:00,Low,se,Org line C,E_7,PROD673,Sweden
1606,Accepted-In Progress,Thiago,2012/1/25 19:46:19,High,br,Org line B,E_6,PROD473,Brazil
1606,Completed-Closed,Thiago,2012/1/25 19:48:24,High,br,Org line B,E_6,PROD473,Brazil
1837,Accepted-In Progress,Maria,2012/2/29 12:16:36,High,se,Org line A2,A2_4,PROD591,Sweden
1837,Completed-Closed,Maria,2012/3/1 14:17:13,High,se,Org line A2,A2_4,PROD591,Sweden
152,Accepted-In Progress,?sa,2010/9/17 14:45:48,Medium,se,Org line C,C_6,PROD660,Sweden
152,Queued-Awaiting Assignment,?sa,2010/9/17 14:55:43,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-In Progress,Jakob,2010/9/18 18:06:57,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-Assigned,?sa,2010/9/20 21:02:20,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-Assigned,Mattias,2010/9/21 11:31:31,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-In Progress,Jonny,2011/10/3 9:16:32,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-Assigned,Erik,2011/11/9 13:25:48,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-In Progress,Erik,2011/11/17 9:06:16,Medium,se,Org line C,C_6,PROD660,Sweden
152,Accepted-Wait,Erik,2011/11/17 10:50:49,Medium,se,Org line C,C_6,PROD660,Sweden
152,Completed-Closed,Erik,2012/1/24 15:24:33,Medium,se,Org line C,C_6,PROD660,Sweden
1824,Accepted-In Progress,Jitender,2012/2/23 13:22:17,Low,in,Org line C,E_10,PROD802,Sweden
1824,Accepted-Wait,Jitender,2012/2/23 16:26:55,Low,in,Org line C,E_10,PROD802,Sweden
1824,Accepted-Wait,Jitender,2012/3/15 12:42:39,Low,in,Org line C,E_10,PROD802,Sweden
1824,Completed-Closed,Jitender,2012/5/3 10:37:08,Low,in,Org line C,E_10,PROD802,Sweden
1133,Accepted-In Progress,Martin,2012/2/27 13:04:10,High,se,Org line C,C_6,PROD802,Sweden
1133,Accepted-In Progress,Martin,2012/2/27 13:06:32,High,se,Org line C,C_6,PROD802,Sweden
1133,Queued-Awaiting Assignment,Martin,2012/2/28 15:36:18,High,se,Org line C,C_6,PROD802,Sweden
1133,Accepted-In Progress,Michael,2012/2/29 8:45:33,High,se,Org line C,C_6,PROD802,Sweden
1133,Accepted-Assigned,Pascal,2012/2/29 10:24:30,High,se,Org line C,C_6,PROD802,Sweden
1133,Accepted-In Progress,Pascal,2012/3/22 15:05:34,High,se,Org line C,C_6,PROD802,Sweden
1133,Completed-Closed,Pascal,2012/3/30 14:38:43,High,se,Org line C,C_6,PROD802,Sweden
1667,Accepted-In Progress,Martin,2011/10/27 11:48:01,Medium,se,Org line C,C_6,PROD802,Sweden
1667,Queued-Awaiting Assignment,Martin,2011/10/27 12:25:19,Medium,se,Org line C,C_6,PROD802,Sweden
965,Accepted-In Progress,Reine,2012/1/30 13:01:10,Low,se,Org line G4,C_6,PROD343,Sweden
965,Completed-Closed,Reine,2012/3/21 9:30:06,Low,se,Org line G4,C_6,PROD343,Sweden
1230,Accepted-In Progress,Agneta,2012/3/15 10:15:22,High,se,Org line A2,A2_3,PROD802,Sweden
1230,Queued-Awaiting Assignment,Agneta,2012/3/15 10:34:49,High,se,Org line A2,A2_3,PROD802,Sweden
1230,Accepted-In Progress,Lars,2012/3/28 13:37:19,High,se,Org line A2,A2_3,PROD802,Sweden
1230,Completed-Closed,Lars,2012/3/28 13:38:51,High,se,Org line A2,A2_3,PROD802,Sweden
683,Accepted-In Progress,Roland,2011/11/21 9:34:45,Medium,se,Org line G4,A2_3,PROD374,Sweden
683,Accepted-Wait,Roland,2011/11/28 16:12:09,Medium,se,Org line G4,A2_3,PROD374,Sweden
683,Accepted-In Progress,Roland,2011/12/5 20:38:55,Medium,se,Org line G4,A2_3,PROD374,Sweden
683,Completed-Closed,Roland,2012/2/8 21:42:42,Medium,se,Org line G4,A2_3,PROD374,Sweden
1137,Accepted-In Progress,Suresh,2012/2/28 9:57:37,Low,in,Org line C,E_4,PROD325,INDIA
1137,Accepted-Wait,Suresh,2012/2/28 13:39:08,Low,in,Org line C,E_4,PROD325,INDIA
1137,Completed-Closed,Suresh,2012/3/30 12:00:46,Low,in,Org line C,E_4,PROD325,INDIA
380,Accepted-In Progress,Peter,2011/6/22 13:00:23,Medium,se,Org line G4,E_4,PROD286,Sweden
380,Completed-Closed,Peter,2012/1/3 16:00:05,Medium,se,Org line G4,E_4,PROD286,Sweden
51,Accepted-In Progress,Daniel,2010/3/3 19:25:03,Medium,se,Org line G4,E_4,PROD410,Sweden
51,Unmatched-Unmatched,Daniel,2010/3/11 15:44:02,Medium,se,Org line G4,E_4,PROD410,Sweden
51,Accepted-In Progress,Daniel,2010/8/16 11:54:31,Medium,se,Org line G4,E_4,PROD410,Sweden
51,Accepted-Wait,Daniel,2010/8/16 12:13:10,Medium,se,Org line G4,E_4,PROD410,Sweden
51,Accepted-In Progress,Helene,2012/1/17 7:59:31,Medium,se,Org line G4,E_4,PROD410,Sweden
51,Completed-Closed,Helene,2012/1/17 7:59:59,Medium,se,Org line G4,E_4,PROD410,Sweden
203,Accepted-In Progress,Gustav,2010/12/13 8:41:40,Medium,se,Org line G4,E_4,PROD411,Sweden
203,Accepted-In Progress,Gustav,2011/8/26 13:58:26,Medium,se,Org line G4,E_4,PROD411,Sweden
203,Accepted-Assigned,Marco,2012/1/30 13:41:27,Medium,se,Org line G4,E_4,PROD411,Sweden
203,Accepted-Wait,Marco,2012/2/1 8:57:23,Medium,se,Org line G4,E_4,PROD411,Sweden
203,Completed-Closed,Marco,2012/2/1 10:47:23,Medium,se,Org line G4,E_4,PROD411,Sweden
2101,Accepted-In Progress,Dusan,2012/5/22 19:11:09,Major,se,Org line A2,A2_3,PROD617,Sweden
929,Accepted-In Progress,Yann,2012/1/23 10:44:40,High,in,Org line C,E_7,PROD22,France
929,Completed-Closed,Yann,2012/1/26 16:54:42,High,in,Org line C,E_7,PROD22,France
926,Accepted-In Progress,Per,2012/1/23 9:18:48,Medium,se,Org line G4,E_7,PROD374,Sweden
926,Completed-Closed,Per,2012/3/28 11:23:22,Medium,se,Org line G4,E_7,PROD374,Sweden
2262,Accepted-In Progress,Peter,2012/6/12 12:19:13,High,se,Org line C,E_7,PROD673,Sweden
2262,Queued-Awaiting Assignment,Peter,2012/6/12 12:21:08,High,se,Org line C,E_7,PROD673,Sweden
2262,Queued-Awaiting Assignment,Sten,2012/6/14 8:17:55,High,se,Org line C,E_6,PROD673,Sweden
1668,Accepted-In Progress,Tomas,2011/10/27 15:32:18,Medium,se,Org line C,C_6,PROD660,Sweden
1668,Accepted-In Progress,Tomas,2011/10/27 15:33:37,Medium,se,Org line C,C_6,PROD660,Sweden
1668,Completed-Closed,Tomas,2012/1/30 13:42:26,Medium,se,Org line C,C_6,PROD660,Sweden
1496,Accepted-In Progress,Ewa,2010/2/3 9:34:32,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Queued-Awaiting Assignment,Ewa,2010/2/3 9:45:18,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Accepted-In Progress,Ewa,2010/2/3 10:40:51,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Accepted-Assigned,Ewa,2010/2/3 10:40:58,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Accepted-In Progress,Ewa,2011/12/20 22:25:19,Medium,us,Org line A2,A2_2,PROD98,POLAND
1496,Completed-Closed,Ewa,2012/1/3 13:13:02,Medium,us,Org line A2,A2_2,PROD98,POLAND
1695,Accepted-In Progress,Britt,2011/11/30 7:54:16,Medium,se,Org line A2,A2_1,PROD350,Sweden
1695,Queued-Awaiting Assignment,Britt,2011/11/30 8:14:54,Medium,se,Org line A2,A2_1,PROD350,Sweden
1695,Accepted-In Progress,Britt,2011/12/12 14:51:59,Medium,se,Org line A2,A2_1,PROD350,Sweden
1695,Accepted-Wait,Britt,2011/12/12 14:52:05,Medium,se,Org line A2,A2_1,PROD350,Sweden
1695,Completed-Closed,Britt,2012/1/19 16:30:17,Medium,se,Org line A2,A2_1,PROD350,Sweden
386,Accepted-In Progress,Veronique,2011/6/30 10:35:50,High,fr,Org line A2,A2_5,PROD230,France
386,Completed-Closed,Veronique,2012/1/12 11:46:25,High,fr,Org line A2,A2_5,PROD230,France
445,Accepted-In Progress,Carolyn,2011/8/18 14:01:59,Medium,us,Org line G3,A2_1,PROD97,USA
445,Queued-Awaiting Assignment,Carolyn,2011/8/18 14:41:56,Medium,us,Org line G3,A2_1,PROD97,USA
445,Accepted-In Progress,Padmanabha,2011/8/19 5:55:26,Medium,us,Org line G3,A2_1,PROD97,Sweden
445,Accepted-Assigned,Carolyn,2011/8/19 5:55:33,Medium,us,Org line G3,A2_1,PROD97,USA
445,Accepted-In Progress,Ewa,2012/2/2 22:41:40,Medium,us,Org line G3,A2_1,PROD97,POLAND
445,Completed-Closed,Ewa,2012/2/2 22:46:00,Medium,us,Org line G3,A2_1,PROD97,POLAND
1765,Accepted-In Progress,Marc,2012/1/19 10:31:05,Major,be,Org line F,A2_1,PROD821,Belgium
1765,Completed-Closed,Marc,2012/1/19 10:36:41,Major,be,Org line F,A2_1,PROD821,Belgium
1765,Accepted-In Progress,Marc,2012/2/3 15:24:29,Major,be,Org line F,A2_1,PROD821,Belgium
1765,Queued-Awaiting Assignment,Peter,2012/2/3 15:27:38,Major,be,Org line C,C_1,PROD821,Belgium
1009,Accepted-In Progress,Mahesh,2012/2/7 15:03:08,Major,in,Org line C,E_8,PROD597,INDIA
1009,Queued-Awaiting Assignment,Mahesh,2012/2/17 12:16:04,Major,in,Org line C,E_8,PROD597,INDIA
1009,Accepted-In Progress,Pavan,2012/2/27 11:35:59,Major,in,Org line C,E_8,PROD597,INDIA
1009,Accepted-Assigned,John,2012/2/27 11:36:30,Major,in,Org line C,E_8,PROD597,Sweden
1009,Accepted-In Progress,John,2012/3/6 11:00:41,Major,in,Org line C,E_8,PROD597,Sweden
1009,Completed-Closed,John,2012/3/6 11:01:05,Major,in,Org line C,E_8,PROD597,Sweden
1009,Accepted-In Progress,John,2012/3/8 14:42:17,Major,in,Org line C,E_8,PROD597,Sweden
1009,Queued-Awaiting Assignment,Rajesh Kumar,2012/3/8 14:51:56,Major,in,Org line C,E_7,PROD597,INDIA
1009,Accepted-In Progress,Rajesh Kumar,2012/3/15 12:38:48,Major,in,Org line C,E_7,PROD597,INDIA
1009,Completed-Closed,Rajesh Kumar,2012/3/15 12:39:42,Major,in,Org line C,E_7,PROD597,INDIA
1009,Accepted-In Progress,Rajesh Kumar,2012/3/15 14:01:24,Major,in,Org line C,E_7,PROD597,INDIA
1009,Completed-Closed,Rajesh Kumar,2012/3/15 14:05:26,Major,in,Org line C,E_7,PROD597,INDIA
1587,Accepted-In Progress,Erik,2011/5/2 9:45:31,Low,se,Org line G4,E_7,PROD108,Sweden
1587,Completed-Closed,Erik,2012/2/27 14:31:45,Low,se,Org line G4,E_7,PROD108,Sweden
1947,Accepted-In Progress,Alice,2012/5/2 23:20:24,Low,br,Org line B,E_3,PROD120,Brazil
1947,Accepted-Assigned,Alice,2012/5/2 23:22:01,Low,br,Org line B,E_3,PROD120,Brazil
1947,Completed-Closed,Alice,2012/5/25 18:38:43,Low,br,Org line B,E_3,PROD120,Brazil
734,Accepted-In Progress,Dweep,2011/12/5 13:57:43,Medium,us,Org line C,C_1,PROD398,Sweden
734,Accepted-In Progress,Dweep,2012/1/3 12:38:34,Medium,us,Org line C,C_1,PROD398,Sweden
734,Completed-Closed,Dweep,2012/2/7 11:34:28,Medium,us,Org line C,C_1,PROD398,Sweden
695,Accepted-In Progress,Robert,2011/11/24 14:07:54,Medium,us,Org line C,E_4,PROD348,USA
695,Accepted-In Progress,Robert,2011/11/24 14:08:48,Medium,us,Org line C,E_4,PROD348,USA
695,Accepted-Wait,Robert,2011/11/24 14:16:44,Medium,us,Org line C,E_4,PROD348,USA
695,Accepted-Assigned,Robert,2011/11/24 14:20:36,Medium,us,Org line C,E_4,PROD348,USA
695,Accepted-In Progress,J,2011/11/24 14:20:44,Medium,us,Org line C,E_4,PROD348,INDIA
695,Accepted-Assigned,KumarGuru,2011/11/24 14:20:56,Medium,us,Org line C,E_4,PROD348,INDIA
695,Completed-Closed,KumarGuru,2012/3/19 7:12:22,Medium,us,Org line C,E_4,PROD348,INDIA
2263,Accepted-In Progress,Lars-G?ran,2012/6/12 14:42:26,High,se,Org line G4,E_4,PROD374,Sweden
872,Accepted-In Progress,Cecilia,2012/1/12 8:51:54,Low,se,Org line V2,E_4,PROD399,Sweden
872,Completed-Closed,Cecilia,2012/4/12 7:19:20,Low,se,Org line V2,E_4,PROD399,Sweden
1413,Accepted-In Progress,Niclas,2012/4/29 10:41:28,Major,se,Org line C,C_5,PROD597,Sweden
1413,Accepted-Assigned,Niclas,2012/4/29 10:42:46,Major,se,Org line C,C_5,PROD597,Sweden
1413,Accepted-In Progress,Victoria,2012/5/23 13:18:57,Major,se,Org line C,C_5,PROD597,Sweden
1413,Accepted-In Progress,Niclas,2012/5/23 13:20:38,Major,se,Org line C,C_5,PROD597,Sweden
1413,Completed-Closed,Niclas,2012/5/23 13:21:04,Major,se,Org line C,C_5,PROD597,Sweden
44,Accepted-In Progress,Roger,2010/2/15 9:33:11,Medium,se,Org line F,C_5,PROD48,Sweden
44,Accepted-Wait,Roger,2010/2/15 9:34:41,Medium,se,Org line F,C_5,PROD48,Sweden
44,Accepted-In Progress,Roger,2010/3/2 13:59:28,Medium,se,Org line F,C_5,PROD48,Sweden
44,Queued-Awaiting Assignment,Henrik,2010/3/2 14:01:04,Medium,se,Org line A2,A2_2,PROD48,Sweden
44,Accepted-In Progress,Henrik,2010/3/2 14:07:11,Medium,se,Org line A2,A2_2,PROD48,Sweden
44,Accepted-Assigned,Ewa,2010/3/2 14:07:48,Medium,se,Org line A2,A2_2,PROD48,POLAND
44,Accepted-Wait,Ewa,2010/3/2 14:11:18,Medium,se,Org line A2,A2_2,PROD48,POLAND
44,Accepted-Assigned,Katarzyna,2011/4/11 8:48:47,Medium,se,Org line A2,A2_2,PROD48,POLAND
44,Accepted-Assigned,Damian,2011/4/11 9:08:44,Medium,se,Org line A2,A2_2,PROD48,POLAND
44,Accepted-Wait,Damian,2011/11/23 11:55:49,Medium,se,Org line A2,A2_2,PROD48,POLAND
44,Completed-Closed,Damian,2012/1/19 8:56:20,Medium,se,Org line A2,A2_2,PROD48,POLAND
400,Accepted-In Progress,Andrew,2011/7/11 16:39:07,High,gb,Org line A2,A2_1,PROD236,United Kingdom
400,Accepted-Wait,Andrew,2011/7/11 16:55:20,High,gb,Org line A2,A2_1,PROD236,United Kingdom
400,Accepted-In Progress,Andrew,2012/5/4 17:02:55,High,gb,Org line A2,A2_1,PROD236,United Kingdom
400,Completed-Closed,Andrew,2012/5/4 17:05:22,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1055,Accepted-In Progress,Ewa,2012/2/13 14:58:36,High,us,Org line G3,A2_1,PROD98,POLAND
1055,Completed-Closed,Ewa,2012/2/14 10:14:30,High,us,Org line G3,A2_1,PROD98,POLAND
641,Accepted-Wait,Marcin,2011/11/4 8:46:53,Medium,pl,Org line A2,A2_4,PROD370,POLAND
641,Completed-Closed,Marcin,2012/2/10 8:02:42,Medium,pl,Org line A2,A2_4,PROD370,POLAND
657,Accepted-In Progress,Henrik,2011/11/9 9:17:08,High,in,Org line C,E_8,PROD476,Sweden
657,Accepted-Wait,Henrik,2011/11/9 9:17:58,High,in,Org line C,E_8,PROD476,Sweden
657,Completed-Closed,Henrik,2012/1/18 13:50:24,High,in,Org line C,E_8,PROD476,Sweden
2140,Accepted-In Progress,?sa,2012/5/25 10:32:26,Medium,se,Org line V2,E_8,PROD615,Sweden
2140,Accepted-Assigned,?sa,2012/5/25 10:42:34,Medium,se,Org line V2,E_8,PROD615,Sweden
1958,Accepted-In Progress,Ian,2012/5/4 12:26:13,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1958,Accepted-Assigned,Ian,2012/5/4 12:27:48,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1958,Accepted-In Progress,Ian,2012/5/4 17:17:32,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-In Progress,Ian,2011/7/25 13:47:13,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-Assigned,Ian,2011/7/25 16:39:06,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-In Progress,Ian,2011/9/9 13:17:02,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Accepted-In Progress,Andrew,2012/5/4 17:00:49,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
419,Completed-Closed,Andrew,2012/5/4 17:00:50,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
974,Accepted-In Progress,Per,2012/1/31 18:42:52,Medium,se,Org line G4,A2_1,PROD374,Sweden
974,Completed-Closed,Per,2012/2/5 12:36:35,Medium,se,Org line G4,A2_1,PROD374,Sweden
974,Accepted-In Progress,Per,2012/2/5 12:37:39,Medium,se,Org line G4,A2_1,PROD374,Sweden
974,Completed-Closed,Per,2012/2/5 12:37:58,Medium,se,Org line G4,A2_1,PROD374,Sweden
669,Accepted-Wait,Alan,2011/11/15 15:37:49,High,gb,Org line A2,A2_1,PROD236,United Kingdom
669,Completed-Closed,Alan,2012/2/15 11:35:45,High,gb,Org line A2,A2_1,PROD236,United Kingdom
2131,Accepted-In Progress,Marc,2012/5/24 15:53:02,Medium,be,Org line A2,A2_4,PROD41,Belgium
2131,Queued-Awaiting Assignment,Marc,2012/5/24 15:55:45,Medium,be,Org line A2,A2_4,PROD41,Belgium
2131,Accepted-In Progress,Marc,2012/5/30 18:16:10,Medium,be,Org line A2,A2_4,PROD41,Belgium
851,Accepted-In Progress,Agneta,2012/1/9 16:38:33,Major,se,Org line A2,A2_3,PROD831,Sweden
851,Queued-Awaiting Assignment,Agneta,2012/1/9 16:39:16,Major,se,Org line A2,A2_3,PROD831,Sweden
851,Accepted-In Progress,Agneta,2012/1/10 12:16:38,Major,se,Org line A2,A2_3,PROD831,Sweden
851,Completed-Closed,Agneta,2012/1/10 12:22:40,Major,se,Org line A2,A2_3,PROD831,Sweden
1816,Accepted-In Progress,Samira,2012/2/17 9:57:37,Low,se,Org line G4,A2_3,PROD448,Sweden
1816,Accepted-Assigned,Samira,2012/2/17 10:01:05,Low,se,Org line G4,A2_3,PROD448,Sweden
1816,Accepted-In Progress,Samira,2012/5/2 12:04:26,Low,se,Org line G4,A2_3,PROD448,Sweden
1816,Completed-Closed,Samira,2012/5/29 9:45:23,Low,se,Org line G4,A2_3,PROD448,Sweden
59,Accepted-In Progress,Didier,2010/3/18 11:44:05,Medium,us,Org line C,E_3,PROD151,France
59,Accepted-In Progress,Didier,2012/3/19 14:13:30,Medium,us,Org line C,E_3,PROD151,France
59,Completed-Closed,Didier,2012/3/19 14:15:58,Medium,us,Org line C,E_3,PROD151,France
635,Accepted-In Progress,Daniel,2011/11/3 18:45:21,High,se,Org line C,E_7,PROD677,Sweden
635,Accepted-In Progress,Daniel,2012/2/2 12:18:05,High,se,Org line C,E_7,PROD677,Sweden
635,Accepted-Assigned,Rajesh Kumar,2012/2/2 12:18:31,High,se,Org line C,E_7,PROD677,INDIA
635,Accepted-In Progress,Andres,2012/3/8 13:58:03,High,se,Org line C,E_7,PROD677,Sweden
635,Completed-Closed,Andres,2012/3/8 13:58:40,High,se,Org line C,E_7,PROD677,Sweden
